sentiment,review_body,product_category
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,Very pretty  romantic,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
1,"I got some nice things for christmas but this (along with the matching leggings) was hands down my absolute favorite gift! so stylish  so cozy  the perfect length to cover your bottom  the perfect fit (38dd and ordered an xl)  love the pockets  i could go on and on. the perfect set to lounge around the house in. sleeves are a bit long so i had to fold them. when i say it is ""the perfect fit"" it is oversized (not huge) but it is roomy and that's how i like it as loungewear.",Sleep
1,I love the print on these pants. they are beautifully flowy and flattering. the only downside is that they are see through so i'm going to take them to tailor to have a lining put in up to the knee so i can wear them to places other than the beach. i bought them on sale today in the store and bought a size small.,Sleep
1,"This pants are very comfortable  and add a little flare to my typical ""mom pajama"" look. i found them true to size; size small fit my 5'7  135lbs frame. comfortable to sleep and lounge in!",Sleep
1,This chemise is so comfortable and beautiful. can be dressed up or down and is a staple of a bohemian wardrobe. gave 4 stars for the fact that it is completely see through and requires a (not included) slip underneath. also because the super thin cotton will wear easily.,Sleep
1,I tried the xs in store and waistband is very stretchy and the material is lightweight (feels delicate) and to the floor. fell in love with the watercolor print. this would be great as a quick cover up over a bikini. beware- if you plan on wearing this anywhere besides by the beach  make sure to rock your nude undies because the cream color is super see-thru  which is my least favorite part of this piece. i couldn't get to the petites sizes before they all sold out  so i'm crossing my fingers th,Sleep
1,"This very lightweight and semi-sheer dress fits like a midi dress on my height. the back hem ends low calf and the front hem is below knee. straps are adjustable and bodice edge is elasticized. the print is pretty and can pair with any sweater or jacket or jewelry or shoes that hits your fancy. my concern is regarding the 100% rayon fabric and how it will hold up after cleaning as all of my 100% rayon clothing from *random fast fashion retailer* does not last long. i'm 5'3"" 140# 39-28-35 and hap",Sleep
1,I only say that this sleep top runs small because it shrinks a whole size after you wash it. i'd recommend that you order up a size for that reason. otherwise it is cute. i am ordering the shorts to go with it.,Sleep
1,I'm 119 and small frame  but took a chance and ordered the m. so glad...the fit was perfect. the robe is soft and beautiful!,Sleep
1,This robe is so pretty  i kind of feel like a movie star when i wear it! the embroidered flowers and trim are a very nice touch. the fabric is very light and soft  i'm sure it will feel nice and cool on those hot summer nights ahead. the fit is true to size and is actually a bit longer than what is shown on the model. i am extremely happy i decided to make this purchase.,Sleep
-1,I really liked the look of the orange so ordered an xs. i prefer a s petite but it is sold out. the xs arrives and while i still like the color  the fit is really weird. the cowl is very high up but the sleeves are still long. it looks nothing like the photo. i cannot see how the cowl sits on the model's collar bone. despite eliding the color  the design is off so have to return.,Sweaters
-1,When i saw this item online  i ordered it right away. loved the color and the oversized  comfy look to it. the pros: very soft the color a deep cranberry as pictured. the cons; the low back - in the photo  the model's arms cover it up. when i put it on  it looked like an oversized flap that stuck out on the sides and was very visible from the front -- and because the material is unstructured  that made it look worse. i loved it except for this one feature  but because it was so detracting  i had,Sweaters
-1,Cute enough  but i couldn't figure out what to do with the tie that didn't make it look like an extra set of sleeves  oddly placed.,Sweaters
-1,This sweater i bought to go with a navy dress. it is not ivory. it is sortof a blush color???? not at all what i had in mind. the sweater itself is pretty. the back is shorter as someone else described which looks slightly awkward when wearing it. definite return. :(,Sweaters
-1,Weird fit and the tie just add to the problems. i think i'd like this a lot more if it were just an open cardigan without the tie. the tie seems like an after thought. it's flimsy and it just makes anyone wearing this look like a house -- no matter there size. i ordered a medium black and it's already in the mail!,Sweaters
-1,I was so excited to order this sweater. i thought that the moss color would make it a great basic for work or casual days. ordering it on sale made it all the better. however  when it came i was so sad to see how muted the colors were  with little definition. the sweater itself lacks definition as well  just shapeless and hangy. i also did not expect the angora like hair on the sweater which bothered by eyes as soon as i tried it on.,Sweaters
-1,Looked really cute on line. arrived with a large hole in the front! quality and look was very cheap!!! would not recommend this sweater at all. step it up please retailer!,Sweaters
-1,This sweater is a lovely color and very soft. however  the sweater 'sheds' terribly and the color is very large distracting from the overall appearance. it's also thin and whatever shirt is worn underneath will show through.,Sweaters
-1,"I really didn't expect this sweater to be so short. i'm 5'8"" and there is no way it would fit me properly. i honestly didn't even try it on. i pulled it out of the bag and put it right back in and returned it. it looks like a crop top. i bought the blue  which was not as rich and nice looking in person as the picture. i love most things i buy through retailer but this was a swing and a miss.",Sweaters
0,I read prior reviews and decided to go forward with my purchase. i am so pleased that i did. the m fit nicely. the fabric is not as soft as i had wished. however  i think with wear it will become broken in.,Sweaters
0,I got the pink version. it is a pretty color  but the metallic border is painted  not a metallic yarn. the weave is wide and it looks like it would snag easy. it looks cheap to me--not what i expect from retailer. am returning.,Sweaters
0,"I am allergic to wool and have a hard time finding winter sweaters. was really excited when i read material content on this item only to be disappointed upon arrival to note that sweater is 10% wool. also found it to be very tight in arm area. for reference i am 5'10""  130 lbs. and would say have slender arms! cute design that will work for some!",Sweaters
0,"I coveted this item since i first saw it on instagram. i finally bought it in coral. it's a beautiful coat  the color is lovely and i like the way the hood makes a cute collar when worn down. the only problem is it looks like a bathrobe on me. i am 5'5"" and wear a size 8. i bought a medium  worried a small would not button. the sleeves are far too long. i do not want to go through the trouble of returning  so gave it to my daughter who is four inches taller. it looks cute in her.",Sweaters
0,I got this in the green color. it's a beautiful color  soft to the touch. i agree with other reviewers that it seems very delicate. i don't mind dry-cleaning my sweaters  so that's not the issue. the problem is that a. it runs huge - i got the small and it swims on me. i tend to run between small and medium in tops - very unusual to have a small be so big on me and b. the slits go even higher than they look on the model - they come up to the top of my waist. even with high-waisted pants  the sli,Sweaters
0,I followed the advice of other reviewers and sized down. however  the jacket was still too large. it fit fine in the arms but the body/width of the jacket was huge. also i found the wool material to be extremely itchy. it might work if you are layering it over long sleeves but still make sure to size down at least one or maybe even two sizes.,Sweaters
0,I ordered this sweater in green in petite large. the color and knit is beautiful and the shoulders and body fit comfortably; however  the sleeves were very long for a petite. i roll them  and it looks okay but would have rather had a normal petite length sleeve.,Sweaters
0,I ordered the navy/gray combo in size xl. it was too heavy and uncomfortable to wear. it also attracted so much lint. the one i received must have come from a store because it already had a lot of fuzz on it. it added weight and was unflattering for my shape. the colors do match the photos online. the length also matches the model's photos. it just didn't work for me.,Sweaters
0,I ordered this in a m and it was just a big boxy tent. i really wanted to love it since the length is good for leggings and throwing on to cart kids around. it just was so big and had no shape at all. it's possible i should have sized down to a small  but i'm sending it back.,Sweaters
1,Love the style of this sweater and it just happens to be warm  too!,Sweaters
1,This coat is really beautiful  and pictures don't do it justice. it runs very large. i'm normally an xl or l in sweaters  but because of the balloony shape  i actually took a medium - even then it looks like i'm being enveloped  so i prefer to wear it unsnapped.,Sweaters
1,Here's the thing: i ride horses. you would think this would mean i would love this  but the first time it came around  i hesitated simply because i spent too much of my childhood in horse-bedecked things looked overwhelmingly nerdy. but this time  having actually purchased the belted navy birds version  i had to give it a try  and it's kind of a must. there is just something about the way it falls that is super flattering. it's just warm enough to serve as a jacket right now (in new england) but,Sweaters
1,Love the knit. contrast stitches add interest. quality is great and it is true to size. very happy i made this purchase  especially because i caught it on sale after eyeing it for months. great with denim or a black dress.,Sweaters
1,This sweater is exactly what you think it is.     comfy!     it doesn't have much shape (it's pretty boxy)  but that's the point. it's not one of those figure flattering kind  but it's also not shabby looking.     it's so darn comfortable and soft and the colors are so upbeat and beautiful.     since it's a fuzzy yarn type of fabric  i think the fuzz might start to fall out eventually and i have to be careful not to snag anything on it because i don't want to pull the knitting loose.     other t,Sweaters
1,I was looking for long vest to go with skinny jeans. this is exactly what i was looking for. the color is better than the pic to me. the style is flattering.. the size is just right. can't wait to wear it. i strongly recommend it.,Sweaters
1,I love this sweater! it's extremely cozy and great for wearing with leggings due to the length. i ordered the red color in a s and it fits great and it is long  like i had hoped. the red is really more of a burnt orange than the red in the photo  but i actually like that even better.,Sweaters
1,This is very unique and stylish! the embroidery is stunning plus it is extremely comfortable. it is pretty warm. it does not itch me at all as others have noted.,Sweaters
1,I can only review the ivory as that was the only color in my local store. this sweater is very flattering as it is fitted on top but has a nice flow over the hips plus the zipper allows for more room or to show off an underlying top. the material is soft and the ivory is very pretty in person.,Sweaters
-1,I thought this suit would be the perfect solution of stylish but forgiving of my new mom bod. this one didn't work for me. i ordered the medium. the top is very small--i would recommend only for b cup or smaller. the full coverage bottoms did nothing for my shape. it seemed to make me seem rounder and shorter. sending this one back! i did find success same size in a faux wrap style retailer suit.,Swim
-1,Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,Swim
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
-1,"Loved the design and quality of this suit but the cups seemed huge. i weight 135lbs 5'6"" and wear a 34c. i bought a large in this suit because other reviews said it ran small (normally i wear a size medium) i did like how it fit everywhere expect the chest. i'm wondering if the medium will still be too large in the chest and hoping the rest would still fit okay. not sure i want to go through the hassle to exchange and it not fit again! it's so cute otherwise and would be perfect if you have a la",Swim
-1,Loved the material and the style. unfortunately  my fears came true when i received this swimsuit  and there wasn't enough support despite a review i had read. as a 36d  i thought the halter would be enough support  however  the material is too stretchy to rely on that completely. i am sad i won't be keeping this though. the material is heavenly!!!,Swim
-1,Such a cute pattern  and i loved the fold-over design  but beware - there is not enough bottom coverage! i should've looked more closely at the photo - it's pretty accurate in showing the bathing suit bottoms have limited rear coverage. a couple more inches of fabric would've really helped. i'm used to fuller coverage bathing suit bottoms  and these just expose way more cheek than i felt comfortable with. i could maybe wear them around my husband  but definitely not my dad! i felt like if i bent,Swim
-1,I have been dying to try a mara hoffman bathing suit  so i went for this one. unfortunately  the design of the bathing suit is not like what they sent me. the middle where the tops meets the bottom  is squared off  not like that v that it looks like in this photo. it also makes for major side boob/sagging on each side. i was very disappointed.,Swim
-1,The cups on this suit are  ridiculous.  unless you are going to a nudist beach i do not recommend.  the construction of the suit itself was also vey poor. seams were messed up  a big pull right on the front-- i brought it back. sad because the design was adorable- just poor execution.,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
0,The top for this suit is great - i'm pretty small up top so it's rare that i find a suit that doesn't gap. however  the bottoms run so small. for reference  i'm a size 0 in dresses and 2/4 in pants. i ordered the xs and s to start  both were too small. with high hopes that i could keep this adorable suit (and well made otherwise!)  i ordered a size m bottom. they were still small. sadly  i'm giving up and returning.   only order this suit if you're super  super tiny on the bottom.,Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
0,Adorable suit  super cute print and great quality  but unfortunately not as flattering as other reviewers noted. i found that the white pattern accentuated the wrong areas and the ruffle feature was a bit over-the-top. the straps are also very thin and didn't offer too much support.,Swim
0,I had ordered another retailer suit awhile back in an xl because my usual lg was not available  and lets say i was swimming in the xl  much to big. so when this suit came up for sale i snatched it up in lg. when i compare the two  the lg is over 4inches smaller than the xl  seems like quite a big jump in the sizing. the suit fits in the body quite well  however it's a bit snug in the side bust area. strangely  the suit has boning on the side of the bust  and also the silicone grip on the top edge ,Swim
0,"I love the color and design of this suit  however  the rise is too high on my derriã¨re and was not appealing on myself! i am 5'7"" 110 lbs.  with a very small bust and a short waist. i think the suit runs very small  as i am a size xs/s in most of retailers clothing. i would recommend it to young lady with a very small derriere and is more petite!",Swim
0,I really wanted to love this suit  but it honestly looked really matronly in person.,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,"This swimsuit is very well made and even prettier in person. i'm 5'8"" and about 145 pounds. i usually wear a size 6. i wear a 34d bra. i found the suit to run a bit small. i returned it because  despite how much i liked the style  it just wasn't flattering on my body type.",Swim
0,So  disappointed that no where in the limiting did it mention this suit is australian in size!! i ordered the 10 (i'm usually an 8 but that was sold out) and the suit arrives and doesn't even fir over my hips. -- the label clearly says 10 australian us 6!  gutted that i have to return this suit because of this sizing issue.  the suit looks to be well made and the design is adorable of it only for.,Swim
1,I purchased the teal suit and it was so beautiful! it's super comfortable and has nice coverage. i decided to return it because  as a nursing mom i've decided to wait until i've weaned the baby so i can make sure the fit is still good. but otherwise i would have kept it!,Swim
1,"This was the first suit i've ever ordered online and the first one piece i've tried since i was a very young girl  so i was a little skeptical going into this. i'm 5'9""  ~145 lbs  34b  with a pear shape and short torso. i was pleasantly surprised by the overall fit--the length was right  the bottoms fit really well (i was nervous about the boy short/hip hugger design)  and the suit was just very comfortable and cute. however  something about the cups just didn't work with my chest; my breasts di",Swim
1,This was such an adorable print that even though it was a bit pricey i decided to splurge! alas  the fit just wasn't good. it didn't look good on me and bunched up in all the wrong places. sadly  i had to return it. i've bought swimsuits from seafolly before and recommend the brand due to the high quality  unfortunately this particular style just didn't look that good on me.,Swim
1,I was really intrigued by this swimsuit when i saw it online but i wasn't sure how it would look on me but the reviews convinced me i should get it and figured if i didn't like it i could just return it. i love this suit  the color is beautiful and the high neckline is off-set by the open back. for anyone who has a large chest  which i do (32g)  this is one of the most secure/supportive swimsuit i have ever tried on. do not hesitate to buy this suit  though i would go a size up if you have a lar,Swim
1,I purchased these bottoms with the matching peplum top in romantic floral. i also purchased the higher waisted bottoms just in case.   i returned the higher bottoms and that's saying a lot.   i have two sons and now struggle with fit in regard to two piece bathing suits.   the higher bottoms just didn't fit right and i didn't need the extra coverage because these fit so well and the peplum gives extra coverage  though not really necessary.   the others cut in a bit in the seat and hips and these,Swim
1,This suit is great for curvy and slightly flawed figures. the vintage look delivers full coverage that still looks sexy. not your mother's one-piece.,Swim
1,This swimsuit is beautiful. the quality is excellent. controls without being too thick. the colors are bright and the pattern is gorgeous. i am curvy   34dd and the top fit perfect. good bottom coverage. very happy with this purchase.,Swim
1,Very flattering suit. embroidery is unique and the cut flatters.,Swim
1,I am hippie and always worry about coverage. this was a nice fit  good coverage but did not look old-ladyish.,Swim
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
1,Beautiful dress. when you look at it on the hanger you think this could be really good or really bad. but it is absolutely beautiful. would highly recommend it - can dress it up or down.,Trend
1,I love the style and look oft this blouse but the fit is a bit off for me. i'm usually either a l or xl. i don't think it came in an xl so i decided to give the l a shot. i would say it runs roomy except through the arms. i found the arms to run strangely tight...and it's not an area i usually have a problem with. the body skimmed nicely over my trouble spots (middle). i found the neckline very flattering and it laid nicely over by dd bust. the v is deep but you don't feel overexposed.     the b,Trend
1,I was very hesitant about this. i read the previous reviews and thought oh no. the first time i saw it in person i was mildly disappointed because the material wasn't how i thought it would be. then i saw it up close  and i realized it was better than i thought. however  i didn't have time to try it on.    it wasn't until later when i saw it on someone else that i realized i was looking at a must have. i am so happy i purchased this. its beautiful and flattering and the colors are bright yet und,Trend
1,This lovely skirt absolutely hits the mark for quality. it is a substantial weight for fall  a deep vivid blue color  and just the right length to wear with boots.  it was a trifle snug in the waist. i would have kept it anyway  but the oversized pockets stuck out on either side in an awkward way.  at this price  it just wasn't right for me.,Trend
1,"I am going to review this pretty much the way the person ahead of me reviewed it. first  the colors are way more vibrant in person than in the photo. there is even a lavender (which you can sort of see under the yellow stripe). it really makes it look different. second  it is monstrously huge. i am 5'3""  110 pounds and i ordered the xs and it completely swallowed me up. because of the vibrancy of the colors  it didn't blend well with my fair complexion and also  it is like a heavy sweater  not a",Trend
1,"I found this at my local store and ended up buying both colors. the fabric is thicker than a t-shirt. these will go with so many things....jeans to dressy skirts. i normally wear a small but ended up buying the medium (2). the small fit me but was a little too short (for reference i am 5'8""). these will be a staple in my wardrobe all year round. love!",Trend
1,This is a beautiful and versatile skirt. i love the layered detail  length  and flattering cut.     the fabric is a 80% cotton/20% linen blend. it's a thick weave with tiny nubs here and there. the skirt was made in turkey.    i usually wear a size 4 in retailer skirts  but i sized down to a 2 in this skirt. the size 2 fit at my natural waist and looked as pictured on the model  whereas the 4 looked bulkier on me ,Trend
1,This is such a fun dress to wear. i wanted something comfortable and flirty and this checked off both boxes. im typically a small size 6 but went w x-small on this one to hug the shoulders more.,Trend
1,I was hesitant to purchase this because of the price  but the design really spoke to me. i've been waiting for an off the shoulder piece that i love  and this was it. great  light fabric and beautiful design. i love it. worth every penny. can be worn on or off the shoulder like pictured.,Trend
